Sr_No,Hospital_Name,State,District,Pincode,Ambulance_Phone_No,State_ID,District_ID
28528,Bhagwati Nursing Home (Pvt) Ltd.,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28529,Dadri,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28530,Durga Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28531,Mohan Swarup Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28532,Munni Devi Hospital and Maternity Home,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28533,Navin Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28534,Rawal Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28535,Shivam Hospital and Trauma Centre,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28536,Vidya Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28537,Vivek Hospital,Uttar Pradesh,Gautam Buddha Nagar,203207,0,9,141
28538,Ashwini Healthcare Hospital,Uttar Pradesh,Gautam Buddha Nagar,201301,"0120 2483157, 0120 2483158",9,141
28539,Kailash Hospital,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28540,Max Hospital,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28541,Metro Hospitals and Heart Institute (Cardiology Wing),Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28542,Metro Hospitals And Heart Institute (Multispecialty Wing),Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28543,Ojjus Medicare Goodwill Hospital and Research Centre,Uttar Pradesh,Gautam Buddha Nagar,201303,0,9,141
28544,"Chaudhary Eye Centre and Laser Vision, Noida",Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28545,"VRI Leg Clinic, Noida",Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28546,Dr.Kalyan Banerjee's Clinic,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28547,ICARE Eye Hospital,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28548,ICARE Eye Hospital and Post Graduate Institute,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28549,Tirupati Eye Center,Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28550,"Tirupati Eye Center, Dadri Road",Uttar Pradesh,Gautam Buddha Nagar,201301,0,9,141
28551,"CGHS Dispensary, Noida",Uttar Pradesh,Gautam Buddha Nagar,0,0,9,141
28552,Tirupati Amrapali Hospital,Uttar Pradesh,Gautam Buddha Nagar,201308,0,9,0
28553,Green City Hospital\n,Uttar Pradesh,Gautam Buddha Nagar,201308,0,9,0
28554,(Mmg Hospital) District Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28555,Ahuja E.N.T. Centre and Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28556,Amar Jyoti Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28557,Astha Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28558,Ayushman Poly Clinic - Ghaziabad,Uttar Pradesh,Ghaziabad,201001,0,9,140
28559,Chandra Laxmi Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28560,Chc Dasna,Uttar Pradesh,Ghaziabad,201001,0,9,140
28561,Choudhary Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28562,City Hospital - Ghaziabad,Uttar Pradesh,Ghaziabad,201001,0,9,140
28563,City Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28564,"Dr. Rakesh Taneja,S Nursing Home",Uttar Pradesh,Ghaziabad,201001,0,9,140
28565,Dr. Rani Ghai Hospital Pvt. Ltd.,Uttar Pradesh,Ghaziabad,201001,0,9,140
28566,Dr. Ravi Prakash Sharma,Uttar Pradesh,Ghaziabad,201001,0,9,140
28567,Dr. Roopa Kaushik,Uttar Pradesh,Ghaziabad,201001,0,9,140
28568,Dr. Vandana Agarwal,Uttar Pradesh,Ghaziabad,201001,0,9,140
28569,Drishti Eye Care,Uttar Pradesh,Ghaziabad,201001,0,9,140
28570,Ganesh Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28571,Gargi Hospital - Ghaziabad,Uttar Pradesh,Ghaziabad,201001,0,9,140
28572,Goel Nursing and Maternity Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28573,Gopal Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28574,Holy Cross Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28575,Jeevan Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28576,Jeevan Jyoti Hospital and Diagnostic Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28577,Mother and Child Care Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28578,New Life Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28579,Pannalal Shyamlal Hspital / Pannu Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28580,Raj Nursing And Sugical Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28581,Relief Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28582,Sanjay Nagar Nursing Home,Uttar Pradesh,Ghaziabad,201001,0,9,140
28583,Santosh Medical and Dental College Hospitals,Uttar Pradesh,Ghaziabad,201001,0,9,140
28584,Sarvodaya Hospital and Trauma Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28585,Shree Krishna Poly Clinic,Uttar Pradesh,Ghaziabad,201001,0,9,140
28586,Shree Tilak Hospital and Trauma Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28587,Sparsh Medicare and Trauma Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28588,Sudarshan Multi Speciality Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28589,Tej Nursing Home and Surgical Clinic,Uttar Pradesh,Ghaziabad,201001,0,9,140
28590,Tewari Eye Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28591,Vardhman Medicare,Uttar Pradesh,Ghaziabad,201001,0,9,140
28592,Yashlok Hospital,Uttar Pradesh,Ghaziabad,201001,0,9,140
28593,Agrawal Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28594,Akhilesh Gaumat Clinic,Uttar Pradesh,Ghaziabad,201002,0,9,140
28595,Amba Nursing Home and Maternity Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28596,Anand Nursing Home Orthopaedic Centre and Maernity H,Uttar Pradesh,Ghaziabad,201002,0,9,140
28597,Apex Multi Speciality Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28598,B M Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28599,B.R.Hospital and Charitable Polyclinic,Uttar Pradesh,Ghaziabad,201002,0,9,140
28600,Dr. B.B. Kachroo,Uttar Pradesh,Ghaziabad,201002,0,9,140
28601,Ghaziabad Orthopaedic Clinic,Uttar Pradesh,Ghaziabad,201002,0,9,140
28602,Ishwar Dayal Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28603,Jai Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28604,Jeevandhara Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28605,Karm Sheel,Uttar Pradesh,Ghaziabad,201002,0,9,140
28606,Kasana Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28607,Kavita Nursing Home and Ortho Surgery Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28608,Manav Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28609,Medicare Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28610,Meha Maternity And Pain Clinic,Uttar Pradesh,Ghaziabad,201002,0,9,140
28611,Mithlesh Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28612,Mittal Hospital and Diagnostic Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28613,Mother Care Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28614,Prim Hospital - Ghaziabad,Uttar Pradesh,Ghaziabad,201002,0,9,140
28615,Pulmonic Multispeciality Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28616,Punam Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28617,Rastogi Eye Care Center,Uttar Pradesh,Ghaziabad,201002,0,9,140
28618,Rizvi Surgical Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28619,Sarvodaya Hospital and Research Centren,Uttar Pradesh,Ghaziabad,201002,0,9,140
28620,Satyam Medical Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28621,Sharma Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28622,Sharnam Eye Centre and Laser Services,Uttar Pradesh,Ghaziabad,201002,0,9,140
28623,Shivalik Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28624,Shivani Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28625,Shri Ganesh Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28626,"Shri Raghuwar Shyam Hospital and Research Centre Pvt. Ltd.,",Uttar Pradesh,Ghaziabad,201002,0,9,140
28627,Singh Ortho Maternity Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28628,Sohan Nursing Home and Maternity Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28629,"Sunetra Eye, Laser and Dental Care Centre",Uttar Pradesh,Ghaziabad,201002,0,9,140
28630,Suraj Maternity Fracture Clinic,Uttar Pradesh,Ghaziabad,201002,0,9,140
28631,Tyagi Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28632,Vardaan Nursing and Maternity Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28633,Vardan Eye Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28634,Verma Nursing Homeand Reliance Daignostic Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28635,Vijay Clinic and Maternity Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28636,Welcome Nursing Home,Uttar Pradesh,Ghaziabad,201002,0,9,140
28637,Bhagwati Upchaar Kendra,Uttar Pradesh,Ghaziabad,201003,0,9,140
28638,Kailash Medicare and Research Center,Uttar Pradesh,Ghaziabad,201001,0,9,140
28639,Sanjivani Nursing Home,Uttar Pradesh,Ghaziabad,201003,0,9,140
28640,St Joseph Hospital,Uttar Pradesh,Ghaziabad,201003,0,9,140
28641,Stone Hospital,Uttar Pradesh,Ghaziabad,201003,0,9,140
28642,Rajendrs Nursing and Maternity Home,Uttar Pradesh,Ghaziabad,201004,0,9,140
28643,Aasha Deep Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28644,"Ambay Hospital, Ghaziabad",Uttar Pradesh,Ghaziabad,201005,0,9,140
28645,Dr. Bharat S. Rastogi,Uttar Pradesh,Ghaziabad,201005,0,9,140
28646,Dr. Sanjeev Anand Clinic,Uttar Pradesh,Ghaziabad,201005,0,9,140
28647,Dr. Vipin K. Tyagi,Uttar Pradesh,Ghaziabad,201002,0,9,140
28648,Eye Care Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28649,Garima Medical Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28650,Getwell Multispeciality Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28651,Global Diabetes And Heart Care Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28652,Gupta Nursing Home and Maternity Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28653,Janak Medicare Centre and Laboratory,Uttar Pradesh,Ghaziabad,201005,0,9,140
28654,Jashlok Hospital - Modinagar,Uttar Pradesh,Ghaziabad,201005,0,9,140
28655,Khushi Maternity and Surgical Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28656,Navjeevan Nursing Home,Uttar Pradesh,Ghaziabad,201005,0,9,140
28657,Ncps Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28658,New Vision Eye and Medical Care,Uttar Pradesh,Ghaziabad,201005,0,9,140
28659,Om Arpan Nursing Home,Uttar Pradesh,Ghaziabad,201005,0,9,140
28660,Parakh Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28661,Prakash Nursing Home and Maternity Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28662,Raj Nursing Home,Uttar Pradesh,Ghaziabad,201005,0,9,140
28663,Sahibabad Medicare Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28664,Sanjivani Maternity and Nursing Home Pvt Ltd,Uttar Pradesh,Ghaziabad,201005,0,9,140
28665,Shiv Krishna Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28666,Shruti Nursing Home,Uttar Pradesh,Ghaziabad,201005,0,9,140
28667,Sparsh Multispeciality Hospital,Uttar Pradesh,Ghaziabad,201005,0,9,140
28668,Sukh Sagar Hospital - Sahibabad,Uttar Pradesh,Ghaziabad,201005,0,9,140
28669,Swami Nand Lal Jee Hospital Pvt Ltd,Uttar Pradesh,Ghaziabad,201005,0,9,140
28670,Trisal Netralaya And Phaco Centre,Uttar Pradesh,Ghaziabad,201005,0,9,140
28671,Vardhman Orthopedics and Maternity Center,Uttar Pradesh,Ghaziabad,201005,0,9,140
28672,Krishna Dental College And Hospital,Uttar Pradesh,Ghaziabad,201007,0,9,140
28673,Dr. Arun Gupta,Uttar Pradesh,Ghaziabad,201009,0,9,140
28674,Dr. Mala Sharma,Uttar Pradesh,Ghaziabad,201009,0,9,140
28675,Dr. Ram Saran Garg Indo-German Medical Centre / Dr. Ramadas Pandit Memorial Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28676,Jeevanlok Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28677,Medimax Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28678,Narayan Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28679,Sanjeewani Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28680,Saras Health Care Pvt Ltd,Uttar Pradesh,Ghaziabad,201009,0,9,140
28681,Shankar Lal Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28682,Uttam Hospital / Uttar Para General Hospital,Uttar Pradesh,Ghaziabad,201009,0,9,140
28683,Aarogya Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28684,Abhi Hospital And Trauma Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28685,Adinath Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28686,Aditi Medical Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28687,Brij Medical Centre / Brij Psychuiatric Hospital And Muskaan Research Centre,Uttar Pradesh,Ghaziabad,201002,0,9,140
28688,Chandra Laxmi Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28689,City Central Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28690,Columbia Asia Hospital,Uttar Pradesh,Ghaziabad,201002,0,9,140
28691,Dr. Gaur S Physiotherapy Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28692,Dr.Somna Clinic,Uttar Pradesh,Ghaziabad,201010,0,9,140
28693,Eternity Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28694,Family Health Care Clinic and Nursing Home,Uttar Pradesh,Ghaziabad,201010,0,9,140
28695,Gopal Multi Speciality Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28696,Hari Hospital and Stone Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28697,Heera Lal Hospital and Heart Care Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28698,Ishu Healthcare / Ishwar Children Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28699,Kamal Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28700,Kaushambi Medical Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28701,Kiriti Nursing Home,Uttar Pradesh,Ghaziabad,201010,0,9,140
28702,Krishna Hospital and Trauma Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28703,Kunwar Medical Center,Uttar Pradesh,Ghaziabad,201010,0,9,140
28704,Kushal Diagnostics (P) Ltd,Uttar Pradesh,Ghaziabad,201010,0,9,140
28705,Lokpriya Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28706,Meenakshi Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28707,Nagar Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28708,Nidaan Medicare Nursing Home and Maternity Center,Uttar Pradesh,Ghaziabad,201014,0,9,140
28709,Om Medical Centre,Uttar Pradesh,Ghaziabad,201010,0,9,140
28710,Paras Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28711,Poddar Nursing Home Pvt. Ltd.,Uttar Pradesh,Ghaziabad,201010,0,9,140
28712,Pulse Medicare,Uttar Pradesh,Ghaziabad,201010,0,9,140
28713,R K Medicare,Uttar Pradesh,Ghaziabad,201010,0,9,140
28714,Raj Bala Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28715,Ranjan Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28716,Shanti Gopal Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28717,Shivam Hospital And Heart Centre,Uttar Pradesh,Ghaziabad,201001,0,9,140
28718,Shree Krishna Hospital,Uttar Pradesh,Ghaziabad,201012,0,9,140
28719,Sood Nursing Home,Uttar Pradesh,Ghaziabad,201010,0,9,140
28720,Vasundhara Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28721,Dr. (Mrs.) Pushpa Singh,Uttar Pradesh,Ghaziabad,201011,0,9,140
28722,Kaushik Nuring Home,Uttar Pradesh,Ghaziabad,201011,0,9,140
28723,Krishna Family Hospital and Infertility Center,Uttar Pradesh,Ghaziabad,201011,0,9,140
28724,S.S. Medicare Centre,Uttar Pradesh,Ghaziabad,201011,0,9,140
28725,Sanjeevani Nursing Home,Uttar Pradesh,Ghaziabad,201011,0,9,140
28726,Aakash Medicare,Uttar Pradesh,Ghaziabad,201012,0,9,140
28727,Dr. Ranjan`S Gynae and Eye Clinic,Uttar Pradesh,Ghaziabad,201012,0,9,140
28728,Familjy Health Care Hospital,Uttar Pradesh,Ghaziabad,201012,0,9,140
28729,Jain Hospital and Research Centre,Uttar Pradesh,Ghaziabad,201012,0,9,140
28730,Jayendra`S Child Care Clinic,Uttar Pradesh,Ghaziabad,201012,0,9,140
28731,Kalawati Memorial Clinic,Uttar Pradesh,Ghaziabad,201012,0,9,140
28732,Param Jyoti Eye Center,Uttar Pradesh,Ghaziabad,201012,0,9,140
28733,Prem Dharm Child Hospital and Diagnostics,Uttar Pradesh,Ghaziabad,201012,0,9,140
28734,Raj Mahendra Hospital,Uttar Pradesh,Ghaziabad,201012,0,9,140
28735,Vaishali Health Clinic,Uttar Pradesh,Ghaziabad,201012,0,9,140
28736,Avantika Hospital,Uttar Pradesh,Ghaziabad,201014,0,9,140
28737,Aastha Medical Centre,Uttar Pradesh,Ghaziabad,201102,0,9,140
28738,Arogya Clinic,Uttar Pradesh,Ghaziabad,201102,0,9,140
28739,Chc Loni,Uttar Pradesh,Ghaziabad,201102,0,9,140
28740,Child Care Centre,Uttar Pradesh,Ghaziabad,201102,0,9,140
28741,Dharampal Memorial Hospital - Ghaziabad,Uttar Pradesh,Ghaziabad,201102,0,9,140
28742,Dr. Ajit Dinker`S Centre For Ultrasound,Uttar Pradesh,Ghaziabad,201102,0,9,140
28743,Dr. Akhil Kulshreshtha,Uttar Pradesh,Ghaziabad,201102,0,9,140
28744,Dube Nursing Home,Uttar Pradesh,Ghaziabad,201102,0,9,140
28745,Indra Nursing Home and Maternity Centre,Uttar Pradesh,Ghaziabad,201102,0,9,140
28746,Jeevan Jyoti Nursing Home,Uttar Pradesh,Ghaziabad,201102,0,9,140
28747,Mavi Nursing Home,Uttar Pradesh,Ghaziabad,201102,0,9,140
28748,Sai Baba Nursing Home,Uttar Pradesh,Ghaziabad,201102,0,9,140
28749,Shanti Hospital,Uttar Pradesh,Ghaziabad,201102,0,9,140
28750,Shivain Hospital,Uttar Pradesh,Ghaziabad,201102,0,9,140
28751,Surya Hospital and Maternity Centre,Uttar Pradesh,Ghaziabad,201102,0,9,140
28752,Yes Nursing Home,Uttar Pradesh,Ghaziabad,201102,0,9,140
28753,Idst Mayo Hospital,Uttar Pradesh,Ghaziabad,201201,0,9,140
28754,Narsingh Hospital,Uttar Pradesh,Ghaziabad,201201,0,9,140
28755,Priyadarshi Hospital  / Priyadarshini Hospital,Uttar Pradesh,Ghaziabad,201201,0,9,140
28756,Pyarelal Hospital and Bronchoscopy Centre,Uttar Pradesh,Ghaziabad,201201,0,9,140
28757,Raj Eye Care Centre,Uttar Pradesh,Ghaziabad,201201,0,9,140
28758,Akash Hospital and E.N.T Care Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28759,Anita Eye Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28760,Aryan Hospital and Research Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28761,Chc Modinagar,Uttar Pradesh,Ghaziabad,201204,0,9,140
28762,Ginni Modi Community Ophthalmic Research Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28763,Jeevan Hospital and Stone Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28764,Navjeevan Nursing Home,Uttar Pradesh,Ghaziabad,201204,0,9,140
28765,Sarawat Hospital,Uttar Pradesh,Ghaziabad,201204,0,9,140
28766,Sarvodaya Hospital,Uttar Pradesh,Ghaziabad,201204,0,9,140
28767,Shakuntala Hospital Ltd,Uttar Pradesh,Ghaziabad,201204,0,9,140
28768,Sirohi Nursing Home,Uttar Pradesh,Ghaziabad,201204,0,9,140
28769,Tewari Eye Centre,Uttar Pradesh,Ghaziabad,201204,0,9,140
28770,Atithi Hospital Pvt Ltd,Uttar Pradesh,Ghaziabad,201206,0,9,140
28771,Chc Muradnagar,Uttar Pradesh,Ghaziabad,201206,0,9,140
28772,I T S Hospital,Uttar Pradesh,Ghaziabad,201206,0,9,140
28773,Indira Nursing Home,Uttar Pradesh,Ghaziabad,201206,0,9,140
28774,Sai Hospital,Uttar Pradesh,Ghaziabad,201206,0,9,140
28775,Shreya Multispeciality Hospital Pvt.Ltd,Uttar Pradesh,Ghaziabad,201206,0,9,140
28776,Akhil Memorial Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28777,Ashia Clinic,Uttar Pradesh,Ghaziabad,245101,0,9,140
28778,Ashirwad Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28779,Chc Hapur,Uttar Pradesh,Ghaziabad,245101,0,9,140
28780,Chc Sapnawat,Uttar Pradesh,Ghaziabad,245101,0,9,140
28781,Dev Nandini Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28782,Dr. Dinesh Eye Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28783,Dr. Khan's Rehan Hospital - Hapur,Uttar Pradesh,Ghaziabad,245101,0,9,140
28784,Dr. Narendra Mohan Singh Clinic and Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28785,Hira Lal Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28786,Life Line Hospital and Diagnostic Centre,Uttar Pradesh,Ghaziabad,245101,0,9,140
28787,Matision Memorial Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28788,Maya Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28789,Raghubir Hospital Pvt. Ltd.,Uttar Pradesh,Ghaziabad,245101,0,9,140
28790,Shifa Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28791,Smt Biran Devi Modi Zanana Hospital,Uttar Pradesh,Ghaziabad,245101,0,9,140
28792,Sw. Prem Chand Lohia Sawsthya Sewa Kendra,Uttar Pradesh,Ghaziabad,245101,0,9,140
28793,Therthani Nursing Home and Heart Care Centre,Uttar Pradesh,Ghaziabad,245101,0,9,140
28794,Tilak Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28795,Urmila Saxena Nursing Home,Uttar Pradesh,Ghaziabad,245101,0,9,140
28796,Vishnu Medical and Heart Care Centre,Uttar Pradesh,Ghaziabad,245101,0,9,140
28797,Madhu Hospital,Uttar Pradesh,Ghaziabad,245201,0,9,140
28798,Chc Garhmukteshwar,Uttar Pradesh,Ghaziabad,245205,0,9,140
28799,Lala Shri Ram Hospital,Uttar Pradesh,Ghaziabad,245304,0,9,140
28800,Rama Super Speciality Hospital And Research Centre,Uttar Pradesh,Ghaziabad,245304,0,9,140
28801,Saraswati Hospital,Uttar Pradesh,Ghaziabad,245304,0,9,140
28802,Shri Ram Medicare,Uttar Pradesh,Ghaziabad,245304,0,9,140
28803,Narinder Mohan Hospital,Uttar Pradesh,Ghaziabad,201007,0120 2658888,9,140
28804,Pushpanjali Crosslay Hospital,Uttar Pradesh,Ghaziabad,201012,0,9,140
28805,Scope Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28806,Yashoda Super Speciality Hospital,Uttar Pradesh,Ghaziabad,201010,0,9,140
28807,Yashoda Super speciality Hospital,Uttar Pradesh,Ghaziabad,201012,0,9,140
28808,"Chaudhary Eye Centre and Laser Vision, Indirapuram",Uttar Pradesh,Ghaziabad,201014,0,9,140
28809,"Sharp Sight Centre, Indirapuram",Uttar Pradesh,Ghaziabad,201014,0,9,140
28810,Sunetra Eye Hospital,Uttar Pradesh,Ghaziabad,201014,0,9,140
28811,Rama Medical College,Uttar Pradesh,Ghaziabad,201002,0,9,140
28812,"CGHS Dispensary, Ghaziabad",Uttar Pradesh,Ghaziabad,0,0,9,140
28813,"CGHS Dispensary, Ghaziabad",Uttar Pradesh,Ghaziabad,0,0,9,140
28814,Maa Dulari Clinic and Pathology,Uttar Pradesh,Ghazipur,232329,0,9,195
28815,Zamania,Uttar Pradesh,Ghazipur,232329,0,9,195
28816,Life Line Medical and Surgical Health Care Center,Uttar Pradesh,Ghazipur,233001,0,9,195
28817,Singh Hospital,Uttar Pradesh,Ghazipur,233001,0,9,195
28818,Gundor,Uttar Pradesh,Ghazipur,233225,0,9,195
28819,Anandmaya Jeevan Chikitsalaya,Uttar Pradesh,Ghazipur,233227,0,9,195
28820,Savera Medicare Hospital,Uttar Pradesh,Ghazipur,233303,0,9,195
28821,Saidpur,Uttar Pradesh,Ghazipur,233304,0,9,195
28822,Jakhania,Uttar Pradesh,Ghazipur,275203,0,9,195
28823,Ashirwad Maternity and Surgical Centre Pvt. Ltd.,Uttar Pradesh,Gonda,271001,0,9,183
28824,B.P.L. Nursing Home Pvt. Ltd.,Uttar Pradesh,Gonda,271001,0,9,183
28825,Brij Health CareResearch Centre,Uttar Pradesh,Gonda,271001,0,9,183
